code;ratingc;e;d;c;b;a;resc
1184;D;0;2;0;0;0;2
11085;E;0;0;0;0;0;0
8049;E;0;0;0;0;0;0
1101;A;0;0;13;13;0;0
9214;D;4;0;0;0;0;0
3313;C;0;12;0;0;0;0
11538;D;5;0;0;0;0;0
2484;D;0;9;0;0;0;9
9571;E;0;0;0;0;0;0
5399;D;4;0;0;0;0;0
10291;D;7;1;0;0;0;1
1210;D;0;0;0;0;0;0
10755;D;1;0;0;0;0;0
793;D;0;0;0;0;0;0
6718;D;5;0;0;0;0;0
8983;E;0;0;0;0;0;0
9078;E;0;0;0;0;0;0
2064;D;0;0;0;0;0;0
5662;E;0;0;0;0;0;0
3551;C;0;13;0;0;0;0
3997;E;0;0;0;0;0;0
794;D;0;6;0;0;0;6
1244;D;0;0;0;0;0;0
3263;D;6;0;0;0;0;0
11839;E;0;0;0;0;0;0
8863;E;0;0;0;0;0;0
1927;B;0;0;3;8;0;8
4222;D;0;0;0;0;0;0
6197;E;0;0;0;0;0;0
6678;E;0;0;0;0;0;0
6645;E;0;0;0;0;0;0
4530;D;3;3;0;0;0;3
8827;D;4;1;0;0;0;1
3733;D;3;0;0;0;0;0
1446;D;0;5;0;0;0;5
2593;D;0;0;0;0;0;0
9501;E;0;0;0;0;0;0
9516;E;0;0;0;0;0;0
2948;D;0;0;0;0;0;0
1784;B;0;16;13;0;0;0
1869;C;0;10;1;0;0;1
1963;D;0;9;0;0;0;9
2772;E;2;0;0;0;0;6
9331;D;4;0;0;0;0;0
2905;E;1;0;0;0;0;3
3952;D;5;0;0;0;0;0
6142;E;0;0;0;0;0;0
1341;D;0;0;0;0;0;0
5864;E;2;0;0;0;0;6
10165;D;4;0;0;0;0;0
8384;D;4;0;0;0;0;0
11495;E;0;0;0;0;0;0
7753;D;4;0;0;0;0;0
9377;C;0;14;0;0;0;0
4182;C;8;14;0;0;0;0
8275;E;1;0;0;0;0;3
8894;E;0;0;0;0;0;0
7772;E;2;0;0;0;0;6
6875;C;5;13;0;0;0;0
8363;D;0;0;0;0;0;0
5710;E;0;0;0;0;0;0
5701;E;0;0;0;0;0;0
11439;D;4;0;0;0;0;0
11637;E;0;0;0;0;0;0
272;B;0;0;0;0;0;0
2234;D;0;4;0;0;0;4
7996;D;5;0;0;0;0;0
8941;D;4;0;0;0;0;0
10372;E;0;0;0;0;0;0
4180;D;4;0;0;0;0;0
6908;E;0;0;0;0;0;0
9901;D;4;0;0;0;0;0
795;C;0;0;0;0;0;0
11885;E;0;0;0;0;0;0
4948;E;0;0;0;0;0;0
3302;E;1;0;0;0;0;3
5090;D;0;0;0;0;0;0
5123;E;0;0;0;0;0;0
11385;D;4;0;0;0;0;0
7316;D;6;0;0;0;0;0
9616;E;2;0;0;0;0;6
3342;B;0;12;12;1;0;1
7042;C;0;0;0;0;0;0
1392;D;0;0;0;0;0;0
2494;B;0;13;14;0;0;0
9612;D;4;1;0;0;0;1
11654;E;2;0;0;0;0;6
2707;E;0;0;0;0;0;0
1329;D;0;11;0;0;0;11
7534;E;2;0;0;0;0;6
1469;D;0;0;0;0;0;0
7371;E;0;0;0;0;0;0
10285;E;2;0;0;0;0;6
10388;D;4;0;0;0;0;0
4340;E;2;0;0;0;0;6
8759;E;0;0;0;0;0;0
1418;D;0;0;1;0;0;2
6143;D;5;11;0;0;0;11
9289;D;5;0;0;0;0;0
2901;D;2;1;0;0;0;1
9011;D;6;0;0;0;0;0
11709;E;2;0;0;0;0;6
7203;E;2;0;0;0;0;6
3519;B;1;12;12;0;0;0
10214;C;7;14;0;0;0;0
8014;E;0;0;0;0;0;0
8895;D;4;0;0;0;0;0
9035;C;6;4;10;0;0;10
9778;C;4;14;0;0;0;0
1802;D;0;0;0;0;0;0
3632;E;0;0;0;0;0;0
4185;C;0;16;11;0;0;11
7248;D;6;0;0;0;0;0
6341;D;4;0;0;0;0;0
10166;E;0;0;0;0;0;0
4997;E;3;0;0;0;0;9
2580;D;0;0;0;0;0;0
1609;D;0;0;0;0;0;0
4722;E;0;0;0;0;0;0
4619;E;0;0;0;0;0;0
6196;E;0;0;0;0;0;0
10538;E;2;0;0;0;0;6
8208;D;6;0;0;0;0;0
8254;E;0;0;0;0;0;0
7824;E;2;0;0;0;0;6
5041;D;7;0;0;0;0;0
1373;D;0;5;0;0;0;5
9591;E;0;0;0;0;0;0
3824;D;2;7;0;0;0;7
1158;D;0;0;0;0;0;0
10001;D;5;0;0;0;0;0
7357;D;9;0;0;0;0;0
11642;D;0;0;0;0;0;0
3182;D;4;0;0;0;0;0
10607;D;5;0;0;0;0;0
796;C;0;0;3;0;0;3
11458;E;0;0;0;0;0;0
11896;E;0;0;0;0;0;0
11225;E;0;0;0;0;0;0
10221;E;0;0;0;0;0;0
6103;E;1;0;0;0;0;3
3499;E;0;0;0;0;0;0
5170;E;0;0;0;0;0;0
6735;C;4;14;0;0;0;0
6346;D;6;0;0;0;0;0
4569;D;0;0;0;0;0;0
3833;E;0;0;0;0;0;0
678;A;0;0;0;0;0;0
7833;D;6;0;0;0;0;0
5209;E;0;0;0;0;0;0
1949;D;0;0;0;0;0;0
5426;D;7;0;0;0;0;0
1407;B;0;0;9;11;0;11
2478;D;0;1;0;0;0;1
9021;D;4;0;0;0;0;0
7429;E;1;0;0;0;0;3
1088;D;0;0;0;0;0;0
5786;D;5;0;0;0;0;0
6354;E;0;0;0;0;0;0
8159;D;5;0;0;0;0;0
7166;E;0;0;0;0;0;0
6617;E;0;0;0;0;0;0
7075;E;0;0;0;0;0;0
4244;E;1;0;0;0;0;3
5238;D;4;0;0;0;0;0
4124;C;2;13;6;0;0;6
8553;D;6;0;0;0;0;0
7928;C;3;12;4;0;0;4
8721;D;5;1;0;0;0;1
3358;E;0;0;0;0;0;0
2418;D;0;0;0;0;0;0
3333;D;4;6;0;0;0;6
9528;E;0;0;0;0;0;0
7615;E;0;0;0;0;0;0
7902;E;0;0;0;0;0;0
2526;C;0;14;4;0;0;4
4399;E;2;0;0;0;0;6
7995;E;0;0;0;0;0;0
9834;E;0;0;0;0;0;0
1921;B;0;12;13;0;0;0
9178;E;0;0;0;0;0;0
5118;E;0;0;0;0;0;0
2653;D;0;0;0;0;0;0
10696;D;4;0;0;0;0;0
6416;E;1;0;0;0;0;3
2537;D;0;7;0;0;0;7
2365;D;0;0;0;0;0;0
4471;D;4;1;0;0;0;1
727;C;0;0;9;0;0;9
11741;E;3;0;0;0;0;9
5743;E;0;0;0;0;0;0
4038;E;1;0;0;0;0;3
11021;E;1;0;0;0;0;3
1295;D;0;0;0;0;0;0
11058;E;0;0;0;0;0;0
4297;D;2;9;0;0;0;9
3986;E;0;0;0;0;0;0
7973;E;0;0;0;0;0;0
2955;D;0;2;0;0;0;2
3172;D;0;1;0;0;0;1
2610;D;0;0;0;0;0;0
6144;E;0;0;0;0;0;0
10553;D;5;0;0;0;0;0
2590;C;0;13;10;0;0;10
7744;E;0;0;0;0;0;0
7752;E;0;0;0;0;0;0
9895;E;0;0;0;0;0;0
10690;E;1;0;0;0;0;3
3071;E;0;0;0;0;0;0
2245;B;0;3;12;0;0;0
743;B;0;0;13;0;0;0
1684;D;0;1;0;0;0;1
1699;D;0;1;0;0;0;1
5510;D;5;0;0;0;0;0
2886;E;0;0;0;0;0;0
4490;E;2;0;0;0;0;6
6850;C;7;12;0;0;0;0
11358;E;1;0;0;0;0;3
11071;E;3;0;0;0;0;9
1067;D;0;3;0;0;0;3
3834;C;0;0;3;0;0;3
6692;D;4;0;0;0;0;0
4364;D;2;2;0;0;0;2
5744;E;3;0;0;0;0;9
4621;E;0;0;0;0;0;0
3004;C;4;12;9;0;0;9
4901;E;1;0;0;0;0;3
10340;E;0;0;0;0;0;0
1563;C;0;14;3;0;0;3
5648;E;0;0;0;0;0;0
8473;E;0;0;0;0;0;0
7855;D;6;0;0;0;0;0
5464;E;3;0;0;0;0;9
5674;E;0;0;0;0;0;0
8684;E;0;0;0;0;0;0
1052;D;0;0;0;0;0;0
2840;E;0;0;0;0;0;0
7309;C;7;13;0;0;0;0
5632;E;0;0;0;0;0;0
6574;E;0;0;0;0;0;0
6485;D;4;0;0;0;0;0
3745;E;0;0;0;0;0;0
11796;E;0;0;0;0;0;0
11686;D;4;0;0;0;0;0
8459;E;0;0;0;0;0;0
11239;E;1;0;0;0;0;3
10784;E;3;0;0;0;0;9
3819;D;0;0;0;0;0;0
4789;B;8;14;12;0;0;0
8638;E;0;0;0;0;0;0
3514;B;8;15;14;0;0;0
5401;E;0;0;0;0;0;0
11289;E;0;0;0;0;0;0
6580;E;0;0;0;0;0;0
2231;C;0;16;2;0;0;2
9942;D;6;0;0;0;0;0
10476;E;0;0;0;0;0;0
2047;D;0;1;1;0;0;3
11141;E;0;0;0;0;0;0
1389;D;0;10;0;0;0;10
6449;E;1;0;0;0;0;3
1752;C;0;15;0;0;0;0
7614;D;4;0;0;0;0;0
1200;D;0;0;0;0;0;0
1487;C;0;0;2;0;0;2
9740;D;4;0;0;0;0;0
11502;D;4;0;0;0;0;0
1312;C;0;3;5;0;0;5
11886;E;0;0;0;0;0;0
1460;D;0;0;0;0;0;0
2709;D;4;5;0;0;0;5
5880;D;7;5;0;0;0;5
8870;C;6;12;0;0;0;0
2560;B;0;16;12;0;0;0
2563;B;0;12;12;0;0;0
4597;E;1;0;0;0;0;3
8736;D;4;0;0;0;0;0
3435;E;0;0;0;0;0;0
4393;E;0;0;0;0;0;0
7869;D;5;0;0;0;0;0
9568;E;0;0;0;0;0;0
6812;C;5;12;0;0;0;0
527;C;0;0;0;0;0;0
1819;C;0;11;0;0;0;0
2877;E;0;0;0;0;0;0
2046;C;0;0;0;0;0;0
5788;C;5;12;0;0;0;0
6119;E;0;0;0;0;0;0
2690;B;0;14;13;0;0;0
3936;C;2;11;2;0;0;2
6326;D;7;0;0;0;0;0
1820;B;0;14;13;0;0;0
2403;B;0;12;12;2;0;2
10026;D;5;0;0;0;0;0
748;A;0;0;12;9;2;0
8507;E;0;0;0;0;0;0
4797;E;0;0;0;0;0;0
9127;D;6;0;0;0;0;0
4560;D;0;0;0;0;0;0
8199;E;1;0;0;0;0;3
11449;D;6;1;0;0;0;1
6189;E;0;0;0;0;0;0
3531;C;0;13;0;0;0;0
9671;E;0;0;0;0;0;0
11710;E;0;0;0;0;0;0
1942;C;0;0;0;2;0;4
11770;E;0;0;0;0;0;0
2166;D;0;2;0;0;0;2
797;D;0;0;0;0;0;0
2463;D;0;3;0;0;0;3
8967;B;8;13;12;0;0;0
5437;C;0;13;0;0;0;0
3309;E;0;0;0;0;0;0
8536;E;2;0;0;0;0;6
7786;E;0;0;0;0;0;0
6830;E;3;0;0;0;0;9
10688;D;4;0;0;0;0;0
752;D;0;0;0;0;0;0
9109;E;1;0;0;0;0;3
9318;E;0;0;0;0;0;0
9470;C;6;12;0;0;0;0
3509;D;0;0;0;0;0;0
4305;E;0;0;0;0;0;0
3248;B;6;11;14;5;0;5
11257;E;0;0;0;0;0;0
10767;E;0;0;0;0;0;0
3271;D;4;1;0;0;0;1
798;B;0;4;13;0;0;0
9168;D;8;7;0;0;0;7
11733;D;4;0;0;0;0;0
1779;D;0;0;0;0;0;0
7613;E;0;0;0;0;0;0
6295;E;0;0;0;0;0;0
10694;E;3;0;0;0;0;9
7694;E;0;0;0;0;0;0
3431;D;0;5;0;0;0;5
2488;D;0;0;0;0;0;0
3525;E;0;0;0;0;0;0
7545;E;0;0;0;0;0;0
9976;E;0;0;0;0;0;0
4209;E;0;0;0;0;0;0
2476;C;0;8;2;0;0;2
9030;E;0;0;0;0;0;0
1703;D;0;0;0;0;0;0
7060;E;0;0;0;0;0;0
6145;D;4;0;0;0;0;0
8710;D;5;0;0;0;0;0
6310;D;5;0;0;0;0;0
5967;E;0;0;0;0;0;0
9793;E;3;0;0;0;0;9
7850;D;4;0;0;0;0;0
4847;E;0;0;0;0;0;0
2037;C;0;0;5;0;0;5
999;D;0;2;0;0;0;2
7647;D;7;0;0;0;0;0
7663;E;0;0;0;0;0;0
10947;D;5;3;0;0;0;3
3232;C;4;15;0;0;0;0
7353;C;4;12;0;0;0;0
7359;E;2;0;0;0;0;6
8608;B;0;11;12;0;0;0
3810;E;0;0;0;0;0;0
799;D;0;0;0;0;0;0
5151;E;0;0;0;0;0;0
4269;E;1;0;0;0;0;3
1773;D;0;2;0;0;0;2
5698;E;0;0;0;0;0;0
1642;B;0;0;13;5;0;5
4429;D;0;0;1;0;0;2
9830;E;0;0;0;0;0;0
2146;D;0;1;0;0;0;1
10982;E;0;0;0;0;0;0
4333;E;0;0;0;0;0;0
7935;E;0;0;0;0;0;0
9514;D;4;0;0;0;0;0
6999;E;0;0;0;0;0;0
9779;E;0;0;0;0;0;0
1426;C;0;13;0;0;0;0
8084;E;0;0;0;0;0;0
9867;E;0;0;0;0;0;0
3712;D;4;0;0;0;0;0
4920;D;5;0;0;0;0;0
3977;D;5;0;0;0;0;0
5500;E;0;0;0;0;0;0
8060;C;2;12;0;0;0;0
5285;D;4;5;0;0;0;5
9226;E;0;0;0;0;0;0
5685;E;0;0;0;0;0;0
6554;C;5;15;0;0;0;0
6567;D;5;0;0;0;0;0
11303;E;0;0;0;0;0;0
8190;D;6;0;0;0;0;0
6841;E;0;0;0;0;0;0
11671;E;0;0;0;0;0;0
7804;D;1;10;0;0;0;10
2053;D;0;0;0;0;0;0
8532;E;0;0;0;0;0;0
3854;C;0;1;9;1;0;11
7227;D;4;0;0;0;0;0
1276;D;0;0;0;0;0;0
6541;E;0;0;0;0;0;0
5003;E;0;0;0;0;0;0
10494;E;0;0;0;0;0;0
2930;C;0;12;0;0;0;0
7875;E;0;0;0;0;0;0
9094;E;0;0;0;0;0;0
4011;D;0;2;0;0;0;2
10575;D;4;0;0;0;0;0
4321;E;0;0;0;0;0;0
1596;A;0;12;0;12;0;0
6789;B;0;4;15;0;0;0
6146;E;0;0;0;0;0;0
3990;D;0;1;0;0;0;1
1091;C;0;15;0;0;0;0
1422;A;0;0;9;14;0;0
7460;E;0;0;0;0;0;0
9200;D;5;0;0;0;0;0
6578;E;0;0;0;0;0;0
1370;D;0;10;0;0;0;10
5371;D;4;0;0;0;0;0
7659;D;5;0;0;0;0;0
4622;D;0;0;0;0;0;0
3731;C;7;15;0;0;0;0
3020;E;1;0;0;0;0;3
1123;D;0;0;0;0;0;0
3476;D;0;0;0;0;0;0
9718;D;4;0;0;0;0;0
8560;D;6;0;0;0;0;0
7375;E;0;0;0;0;0;0
10759;E;0;0;0;0;0;0
10710;D;6;7;0;0;0;7
8794;E;2;0;0;0;0;6
5340;E;2;0;0;0;0;6
9169;E;0;0;0;0;0;0
4417;D;6;0;0;0;0;0
11070;E;0;0;0;0;0;0
4308;E;0;0;0;0;0;0
11398;E;0;0;0;0;0;0
8593;D;0;0;0;0;0;0
7347;D;4;0;0;0;0;0
11218;E;0;0;0;0;0;0
7612;E;1;0;0;0;0;3
2696;E;3;0;0;0;0;9
10834;E;1;0;0;0;0;3
11322;D;4;1;0;0;0;1
5112;D;0;0;0;0;0;0
5100;D;0;0;0;0;0;0
2906;E;0;0;0;0;0;0
11599;E;0;0;0;0;0;0
7065;D;7;0;0;0;0;0
8055;C;0;0;0;0;0;0
1476;D;0;0;0;0;0;0
7204;D;6;0;0;0;0;0
10042;E;1;0;0;0;0;3
8401;E;0;0;0;0;0;0
10505;E;0;0;0;0;0;0
1564;C;0;8;1;0;0;1
1283;D;0;0;0;0;0;0
7887;D;5;0;0;0;0;0
9272;C;6;12;0;0;0;0
6920;C;4;12;0;0;0;0
5191;D;0;0;1;0;0;2
10937;E;1;0;0;0;0;3
5781;E;0;0;0;0;0;0
7893;D;4;0;0;0;0;0
9014;E;0;0;0;0;0;0
6216;E;0;0;0;0;0;0
278;B;0;0;0;0;0;0
8725;C;4;14;0;0;0;0
4289;D;8;5;0;0;0;5
6528;E;0;0;0;0;0;0
1783;D;0;0;0;0;0;0
1094;A;0;10;15;14;0;0
1888;B;0;16;12;0;0;0
7176;D;0;11;0;0;0;11
3928;E;1;0;0;0;0;3
2413;D;0;0;0;0;0;0
5474;D;6;2;0;0;0;2
5229;E;0;0;0;0;0;0
6737;E;0;0;0;0;0;0
7611;D;4;0;0;0;0;0
11007;E;3;0;0;0;0;9
4171;E;0;0;0;0;0;0
4407;E;0;0;0;0;0;0
10802;D;7;0;0;0;0;0
3938;C;0;9;2;0;0;2
2919;D;0;0;0;0;0;0
7032;A;0;0;0;4;4;0
11003;E;0;0;0;0;0;0
9273;C;7;12;1;0;0;1
8047;E;1;0;0;0;0;3
1890;D;0;0;0;0;0;0
2932;D;6;1;0;0;0;1
5425;E;0;0;0;0;0;0
2921;D;5;0;0;0;0;0
10174;E;0;0;0;0;0;0
6147;C;0;0;0;0;0;0
6371;C;4;14;0;0;0;0
7842;D;4;0;0;0;0;0
10434;E;0;0;0;0;0;0
9683;E;0;0;0;0;0;0
11887;E;0;0;0;0;0;0
7240;D;0;2;0;0;0;2
7244;D;0;2;0;0;0;2
3759;E;0;0;0;0;0;0
9142;E;0;0;0;0;0;0
3105;E;1;0;0;0;0;3
11771;E;0;0;0;0;0;0
4042;D;5;0;0;0;0;0
2062;D;0;0;0;0;0;0
11128;D;5;0;0;0;0;0
1800;C;0;14;0;0;0;0
4658;D;5;0;0;0;0;0
4660;D;0;0;0;0;0;0
9187;D;4;0;0;0;0;0
6035;D;0;0;0;0;0;0
4169;E;0;0;0;0;0;0
9569;D;4;0;0;0;0;0
4681;D;5;0;0;0;0;0
4719;D;5;0;0;0;0;0
9908;E;0;0;0;0;0;0
9301;E;0;0;0;0;0;0
9307;E;0;0;0;0;0;0
6395;E;0;0;0;0;0;0
6500;C;5;12;5;0;0;5
6611;E;0;0;0;0;0;0
1986;B;0;0;14;0;0;0
5119;E;0;0;0;0;0;0
8257;E;0;0;0;0;0;0
6469;E;0;0;0;0;0;0
10894;E;0;0;0;0;0;0
3821;B;0;0;0;9;0;9
2456;D;0;2;0;0;0;2
6382;D;4;0;0;0;0;0
4568;D;5;2;0;0;0;2
10354;E;0;0;0;0;0;0
6426;A;3;4;13;13;0;0
4489;E;2;0;0;0;0;6
9001;E;3;0;0;0;0;9
7881;D;6;0;0;0;0;0
9367;D;6;0;0;0;0;0
3341;E;2;0;0;0;0;6
581;B;0;0;2;1;2;5
801;B;0;15;13;0;0;0
5753;D;9;0;0;0;0;0
3951;C;0;13;4;0;0;4
7246;E;0;0;0;0;0;0
6027;D;0;5;0;0;0;5
2531;D;0;1;0;0;0;1
10260;E;1;0;0;0;0;3
5908;D;6;0;0;0;0;0
5471;E;0;0;0;0;0;0
2031;D;0;3;0;0;0;3
10339;E;0;0;0;0;0;0
6447;D;3;6;0;0;0;6
7465;E;0;0;0;0;0;0
8274;D;4;0;0;0;0;0
11263;E;0;0;0;0;0;0
9428;E;0;0;0;0;0;0
9354;E;0;0;0;0;0;0
3943;C;0;14;0;0;0;0
1130;D;0;11;0;0;0;11
3173;D;0;7;0;0;0;7
5186;E;2;0;0;0;0;6
10261;D;4;0;0;0;0;0
10290;D;5;3;0;0;0;3
8370;D;3;2;0;0;0;2
11132;D;4;0;0;0;0;0
7867;E;1;0;0;0;0;3
9914;E;0;0;0;0;0;0
9196;D;4;0;0;0;0;0
7936;E;2;0;0;0;0;6
2883;C;4;10;5;0;0;5
10549;E;3;0;0;0;0;9
802;B;0;4;13;0;0;0
11404;E;0;0;0;0;0;0
9955;D;6;0;0;0;0;0
11260;E;0;0;0;0;0;0
8594;D;6;0;0;0;0;0
1740;D;0;0;0;0;0;0
9238;E;0;0;0;0;0;0
3056;D;4;0;0;0;0;0
2889;C;0;14;0;0;0;0
4837;C;0;10;2;0;0;2
8518;C;0;0;6;0;0;6
11840;C;0;0;0;0;0;0
2668;D;0;0;0;0;0;0
6514;E;0;0;0;0;0;0
5902;E;1;0;0;0;0;3
11118;D;4;0;0;0;0;0
10368;D;5;0;0;0;0;0
4319;E;0;0;0;0;0;0
9966;D;5;0;0;0;0;0
11018;E;0;0;0;0;0;0
5074;D;0;0;0;0;0;0
3904;D;8;0;0;0;0;0
4821;C;8;12;1;0;0;1
441;B;0;0;0;0;0;0
10090;D;4;0;0;0;0;0
7212;D;4;0;0;0;0;0
6248;D;5;1;0;0;0;1
10106;D;0;0;0;0;0;0
2931;E;0;0;0;0;0;0
11072;D;4;0;0;0;0;0
5975;D;4;0;0;0;0;0
2796;E;1;0;0;0;0;3
6679;E;3;0;0;0;0;9
2578;D;0;0;0;0;0;0
9798;D;6;0;0;0;0;0
5320;D;4;0;0;0;0;0
9910;D;5;0;0;0;0;0
6784;D;6;0;0;0;0;0
5627;E;0;0;0;0;0;0
4737;D;6;0;0;0;0;0
6967;D;0;0;0;0;0;0
1782;D;0;3;0;0;0;3
7450;D;6;2;0;0;0;2
3727;E;0;0;0;0;0;0
7003;C;4;12;0;0;0;0
6292;E;0;0;0;0;0;0
4126;A;0;2;11;12;0;0
8509;E;0;0;0;0;0;0
9643;E;1;0;0;0;0;3
11760;D;0;0;0;0;0;0
5573;D;6;3;0;0;0;3
6542;D;7;0;0;0;0;0
8270;E;2;0;0;0;0;6
6649;C;4;12;0;0;0;0
3882;E;1;0;0;0;0;3
3687;C;2;14;0;0;0;0
6058;E;1;0;0;0;0;3
2270;D;0;0;0;0;0;0
2279;D;0;0;0;0;0;0
5561;D;5;0;0;0;0;0
10603;D;4;0;0;0;0;0
2611;D;0;0;0;0;0;0
10242;E;0;0;0;0;0;0
10555;D;4;0;0;0;0;0
1786;D;0;0;0;0;0;0
2356;D;0;0;0;0;0;0
7676;E;0;0;0;0;0;0
2839;E;0;0;0;0;0;0
1984;C;0;0;0;0;0;0
9223;E;0;0;0;0;0;0
1835;D;0;2;0;0;0;2
3562;C;0;15;1;0;0;1
9763;E;1;0;0;0;0;3
3884;D;6;1;0;0;0;1
5396;E;0;0;0;0;0;0
4790;D;5;0;0;0;0;0
6258;D;4;0;0;0;0;0
6851;D;5;0;0;0;0;0
4016;C;4;8;2;0;0;2
7624;D;7;0;0;0;0;0
593;C;0;0;3;0;0;3
11685;E;0;0;0;0;0;0
11537;D;5;0;0;0;0;0
7610;D;4;0;0;0;0;0
8986;E;0;0;0;0;0;0
8693;E;1;0;0;0;0;3
8862;E;0;0;0;0;0;0
5863;E;0;0;0;0;0;0
11582;E;0;0;0;0;0;0
11619;E;0;0;0;0;0;0
1700;A;0;0;12;12;0;0
803;C;0;13;4;0;0;4
10708;E;0;0;0;0;0;0
3690;E;0;0;0;0;0;0
3046;E;1;0;0;0;0;3
9618;E;0;0;0;0;0;0
9016;E;1;0;0;0;0;3
2316;D;0;0;0;0;0;0
9247;E;0;0;0;0;0;0
4943;E;1;0;0;0;0;3
4656;E;0;0;0;0;0;0
4061;C;6;12;0;0;0;0
10779;E;1;0;0;0;0;3
2013;C;0;0;0;0;0;0
4724;E;0;0;0;0;0;0
6010;D;4;0;0;0;0;0
10235;E;0;0;0;0;0;0
9729;E;0;0;0;0;0;0
804;C;0;0;0;0;0;0
9991;D;5;0;0;0;0;0
3579;D;0;6;0;0;0;6
1050;A;0;12;15;13;0;0
4017;D;5;0;0;0;0;0
7452;E;0;0;0;0;0;0
8056;D;5;0;0;0;0;0
7759;E;0;0;0;0;0;0
4076;B;7;13;12;2;0;2
6417;D;4;0;0;0;0;0
1845;A;0;0;14;13;0;0
2100;D;0;0;0;0;0;0
7535;D;5;0;0;0;0;0
4258;E;0;0;0;0;0;0
2658;D;0;0;0;0;0;0
1149;D;0;1;0;0;0;1
11277;E;0;0;0;0;0;0
7233;E;0;0;0;0;0;0
9456;D;6;0;0;0;0;0
3214;E;2;0;0;0;0;6
10873;E;0;0;0;0;0;0
10872;E;0;0;0;0;0;0
7051;D;0;1;0;0;0;1
10342;E;0;0;0;0;0;0
7326;E;0;0;0;0;0;0
8462;E;0;0;0;0;0;0
1745;C;0;13;7;0;0;7
7513;E;2;0;0;0;0;6
2984;B;5;13;14;1;0;1
5591;D;4;0;0;0;0;0
6726;D;4;0;0;0;0;0
9808;D;4;0;0;0;0;0
5370;B;3;13;12;0;0;0
1434;D;0;2;0;0;0;2
6296;D;5;0;0;0;0;0
9336;E;0;0;0;0;0;0
2540;D;0;0;0;0;0;0
3131;D;5;0;0;0;0;0
9341;E;0;0;0;0;0;0
3381;C;0;16;0;0;0;0
2748;C;0;14;3;0;0;3
4904;E;0;0;0;0;0;0
805;D;0;0;0;0;0;0
4214;C;5;16;0;0;0;0
2498;D;0;0;0;0;0;0
6148;E;0;0;0;0;0;0
6312;D;7;0;0;0;0;0
4689;E;0;0;0;0;0;0
8031;D;4;0;0;0;0;0
2652;D;0;0;0;0;0;0
9018;D;0;5;2;0;0;9
3575;D;0;0;0;0;0;0
5665;E;0;0;0;0;0;0
5835;E;2;0;0;0;0;6
8333;E;1;0;0;0;0;3
7679;D;4;0;0;0;0;0
806;A;0;0;15;12;0;0
4424;D;5;0;0;0;0;0
10783;E;3;0;0;0;0;9
1131;D;0;1;0;0;0;1
11125;D;5;0;0;0;0;0
4288;D;4;0;0;0;0;0
11752;E;0;0;0;0;0;0
2448;D;0;0;0;0;0;0
8308;E;0;0;0;0;0;0
11475;D;4;2;0;0;0;2
7154;E;0;0;0;0;0;0
1133;C;0;12;0;0;0;0
10474;E;0;0;0;0;0;0
3662;D;4;1;1;0;0;3
7931;C;0;11;2;0;0;2
3615;A;0;0;7;12;0;0
9261;E;2;0;0;0;0;6
9263;E;2;0;0;0;0;6
2260;D;0;0;0;0;0;0
9287;E;3;0;0;0;0;9
8987;D;9;0;0;0;0;0
447;D;0;3;0;0;0;3
2597;D;0;2;0;0;0;2
2334;D;0;0;0;0;0;0
10517;E;1;0;0;0;0;3
1069;D;0;0;0;0;0;0
5485;E;2;0;0;0;0;6
8828;D;7;0;0;0;0;0
11859;E;0;0;0;0;0;0
9156;D;5;0;0;0;0;0
2182;D;4;10;0;0;0;10
5929;E;1;0;0;0;0;3
7149;E;0;0;0;0;0;0
8106;E;1;0;0;0;0;3
9119;D;4;0;0;0;0;0
6564;E;0;0;0;0;0;0
4207;E;0;0;0;0;0;0
2144;D;0;9;0;0;0;9
8993;E;0;0;0;0;0;0
4842;D;4;10;0;0;0;10
7426;D;6;0;0;0;0;0
1958;D;0;1;0;0;0;1
5527;D;6;0;0;0;0;0
4286;E;1;0;0;0;0;3
3402;E;3;0;0;0;0;9
3657;E;2;0;0;0;0;6
1150;D;0;0;0;0;0;0
4630;E;0;0;0;0;0;0
7466;E;0;0;0;0;0;0
3953;D;0;2;0;0;0;2
5766;E;2;0;0;0;0;6
8992;E;2;0;0;0;0;6
10781;E;1;0;0;0;0;3
5362;D;0;1;0;0;0;1
2912;B;0;0;11;5;0;5
9184;E;0;0;0;0;0;0
6246;E;0;0;0;0;0;0
7370;E;0;0;0;0;0;0
10254;E;0;0;0;0;0;0
8996;D;5;0;0;0;0;0
3523;D;0;0;0;0;0;0
11609;E;2;0;0;0;0;6
8304;E;1;0;0;0;0;3
6775;C;6;12;1;0;0;1
5909;D;7;0;0;0;0;0
11235;E;3;0;0;0;0;9
4298;D;1;6;0;0;0;6
9883;E;0;0;0;0;0;0
9693;C;0;0;0;0;0;0
6064;E;2;0;0;0;0;6
5070;D;0;0;0;0;0;0
6922;E;0;0;0;0;0;0
2199;D;0;0;0;0;0;0
6946;C;6;14;0;0;0;0
5727;D;4;0;0;0;0;0
9134;D;9;0;0;0;0;0
3213;D;4;0;0;0;0;0
3149;B;0;12;14;0;0;0
3456;D;5;0;0;0;0;0
7089;C;4;13;6;0;0;6
4827;E;0;0;0;0;0;0
4954;D;2;2;0;0;0;2
2218;C;0;14;0;0;0;0
1447;B;0;13;12;0;0;0
10167;D;5;0;0;0;0;0
